P_3bubbles
304.5940408535518
306.6110668400728
316.8182503056989
318.96259709925636
322.6221987831249
330.85560618800946
349.556903491756
361.8848723685516
368.00008492443874
372.73424906037826
375.6891866404301
390.9069066528823
394.3224990679761
394.189666742335
404.45489397222184
405.34163518155617
411.56495130337873
419.62998474862775
433.74095668705957
435.63477095058107
441.59929786687644
449.2150313074744
459.281624826384
465.84499062179214
471.8276355192623
457.61602529807425
435.7991573813723
431.4562720833011
413.700739187776
404.725525620279
392.6398901252527
380.6144282982905
358.36407716761596
347.4811134420765
344.3488609960982
332.4186010896264
333.56024172920627
328.9146941449727
320.1625386975941
318.4665533394759
313.4748060628486
309.7217393326723
315.3607158941801
317.22266171589325
307.3449775249328
307.3217582823153
301.98784947462013
295.9646474208859
298.30919535880406
298.3169716130645
300.86977368535526
297.75904485077683
297.9840023700529
298.55728294588397
303.0714838563982
302.22049651594625
299.48615836450557
305.139894954603
311.72233912599233
313.1189710445019
312.0572826537456
310.74037263178127
308.1311443422121
309.8018899469117
310.7700625284264
315.2587509624138
316.600651447499
313.8722712187672
315.50509138228006
311.25932628517694
311.9247497071534
306.85959150161517
308.9228149103779
305.83691147421456
303.288928320571
300.06653699744135
298.91120433368405
299.2708628785485
301.2035855753425
306.6296542261912
310.20263309579724
310.72281750590696
311.6657688821989
309.65818078828545
310.6026413803083
310.73666546354787
312.7048211445621
311.22312831390514
313.78116785662866
319.3793845956364
320.0531041502658
322.25823931656265
325.32867129169597
325.12500987603846
326.7972873214697
327.8350645238151
329.1280928194616
327.80906346789516
328.882593990672
331.37658886440835
336.73001968779346
340.6078321660491
348.06737953858374
346.7653368499196
350.38229876008165
351.9323247772967
359.5017335769497
358.0768387208842
356.5576731943419
355.7594952580098
350.3878080850804
349.8105430200381
348.533145035377
349.98432639480563
352.0095943221371
358.63810683978477
362.48937835434293
361.75866738735573
360.0634233733106
362.5391808878301
359.5784812667682
366.0728575643313
370.61117792649515
370.20365097018106
366.06424738290843
371.12586450540465
371.7822449696468
376.4956939055672
372.7124109291841
371.91428586032276
372.9300169594773
374.0709587407715
373.7207623263338
376.58931212337626
374.38645083522846
374.9593123801646
376.3201992753003
378.86351577747655
381.9983604117432
379.6244341362296
376.0220916240227
380.85512208971824
382.852064125657
381.6066045159874
387.26006044255496
388.6070843454335
393.144975897625
394.3475313418553
401.52977511650124
407.79579764383084
408.04890519839364
411.96361805125673
414.8997459000122
420.00564057260925
418.1108701908689
421.1690245708642
425.34429803141296
421.06807957214363
418.5183040341463
413.400607500866
413.5923869975323
416.7450137649202
422.2520849212083
423.47436926246763
429.3602158991815
426.2199115245368
422.10976420647137
422.9431211097815
425.0953174565994
425.9972332123171
420.79490691219746
421.5275467936591
418.61413829214456
421.6231559386347
423.7229506769252
421.9033113179432
421.3617105659331
419.1840700002662
419.9960327084467
423.8614596699504
421.90428153094376
424.4164210774973
423.82564822238
422.4470297255929
423.12593864572926
421.0202116784711
420.3592637624296
417.76563008466303
424.6598054834122
425.7655961393274
424.66641961534964
426.3083593475523
426.97137519847985
427.30846639988016
430.15096650001044
433.42348963015235
432.83198618732075
432.1045314653867
432.27937637393177
426.373612879725
422.8280396931293
427.9286624954629
433.8635656359668
434.11645751729765
436.84612840646497
438.77987887009556
449.01652129546125
453.375246029765
453.99149325532267
452.1248719335214
448.30553297274867
449.91592388035036
448.6468716444975
445.3801105157045
444.44039186297687
442.1957478521337
448.2571727573514
451.9020920281997
452.87817410424987
458.31800652091994
459.5501114438628
457.96625883987804
463.535631071687
466.152361202741
464.04062273976166
464.46960670551084
462.84275194535655
459.69435275246354
463.4728853950585
470.2011353164689
467.0054325950114
469.69434030508313
468.74241259771765
468.28103644642357
592.5038546737069
596.1059688764468
600.9027092908043
606.255549866006
607.8652628447646
618.9078907184914
623.4563978194149
626.3760285920596
632.685323436532
638.8209606899508
634.5099761601394
643.3110990016118
651.0767716760697
654.1312899113261
656.4758576343652
661.9604655936068
673.789732082015
684.8389041307898
693.4772733938555
665.5419694841725
646.4121414325012
630.0140722024015
612.9538525338867
603.1881522269275
592.3618954177881
577.4948615696911
567.5571578172788
558.1994689628324
559.5658088741227
555.6342189163669
538.8944715428079
522.6755739376188
517.4026998811632
625.730274211423
632.83465421748
633.6832736403894
644.572938112828
652.1788684028056
659.4415463852679
678.5408913807855
688.8456404330317
693.1848142099038
701.5568105682729
709.3614432615918
721.8971922879665
733.1378600352743
738.8664157927996
749.7175006338213
759.4219264209676
778.8327552479134
799.591783281891
805.0440858783811
818.7153381924236
834.1996288150729
844.781958588211
867.2301762941017
885.6199426833323
903.7994852656966
919.7843747134284
947.97682028556
968.7380642411482
983.8919162443954
1007.7465778581277
1029.0056055248829
1048.0557346896494
1060.3726381311192
1085.6821936691617
1100.052369550534
